Player,Span,Mat,Inn,NO,Runs,HS,Avg,100,50,0,Player Profile
C de Grandhomme+//0AoA-(NZ),2016+AC0-2019,21,32,4,1044,105,37.28,1,7,4,http://stats.espncricinfo.com/ci/content/player/55395.html
Nasir Hossain+//0AoA-(BDESH),2011+AC0-2017,19,32,2,1044,100,34.8,1,6,2,http://stats.espncricinfo.com/ci/content/player/300618.html
S Madan Lal+//0AoA-(INDIA),1974+AC0-1986,39,62,16,1042,74,22.65,0,5,7,http://stats.espncricinfo.com/ci/content/player/30873.html
DR Flynn+//0AoA-(NZ),2008+AC0-2013,24,45,5,1038,95,25.95,0,6,8,http://stats.espncricinfo.com/ci/content/player/37095.html
MG Hughes+//0AoA-(AUS),1985+AC0-1994,53,70,8,1032,72+ACo-,16.64,0,2,10,http://stats.espncricinfo.com/ci/content/player/5726.html
Abdul Qadir+//0AoA-(PAK),1977+AC0-1990,67,77,11,1029,61,15.59,0,3,7,http://stats.espncricinfo.com/ci/content/player/38973.html
RS Madugalle+//0AoA-(SL),1982+AC0-1988,21,39,4,1029,103,29.4,1,7,4,http://stats.espncricinfo.com/ci/content/player/49623.html
KD Karthik+//0AoA-(INDIA),2004+AC0-2018,26,42,1,1025,129,25,1,7,4,http://stats.espncricinfo.com/ci/content/player/30045.html
NM Lyon+//0AoA-(AUS),2011+AC0-2019,95,122,38,1025,47,12.2,0,0,15,http://stats.espncricinfo.com/ci/content/player/272279.html
GJ Rennie+//0AoA-(ZIM),1997+AC0-2002,23,46,1,1023,93,22.73,0,7,5,http://stats.espncricinfo.com/ci/content/player/55713.html
S Abid Ali+//0AoA-(INDIA),1967+AC0-1974,29,53,3,1018,81,20.36,0,6,3,http://stats.espncricinfo.com/ci/content/player/26169.html
AF Rae+//0AoA-(WI),1948+AC0-1953,15,24,2,1016,109,46.18,4,4,1,http://stats.espncricinfo.com/ci/content/player/52801.html
KJ Wadsworth+//0AoA-(NZ),1969+AC0-1976,33,51,4,1010,80,21.48,0,5,5,http://stats.espncricinfo.com/ci/content/player/38735.html
Waqar Younis+//0AoA-(PAK),1989+AC0-2003,87,120,21,1010,45,10.2,0,0,21,http://stats.espncricinfo.com/ci/content/player/43543.html
J Srinath+//0AoA-(INDIA),1991+AC0-2002,67,92,21,1009,76,14.21,0,4,13,http://stats.espncricinfo.com/ci/content/player/34105.html
SJ Snooke+//0AoA-(SA),1906+AC0-1923,26,46,1,1008,103,22.4,1,5,1,http://stats.espncricinfo.com/ci/content/player/47217.html
Umar Akmal+//0AoA-(PAK),2009+AC0-2011,16,30,2,1003,129,35.82,1,6,1,http://stats.espncricinfo.com/ci/content/player/317273.html
PV Simmons+//0AoA-(WI),1988+AC0-1997,26,47,2,1002,110,22.26,1,4,4,http://stats.espncricinfo.com/ci/content/player/52934.html
JG Bracewell+//0AoA-(NZ),1980+AC0-1990,41,60,11,1001,110,20.42,1,4,13,http://stats.espncricinfo.com/ci/content/player/36306.html
EJM Cowan+//0AoA-(AUS),2011+AC0-2013,18,32,0,1001,136,31.28,1,6,2,http://stats.espncricinfo.com/ci/content/player/4531.html
IWG Johnson+//0AoA-(AUS),1946+AC0-1956,45,66,12,1000,77,18.51,0,6,10,http://stats.espncricinfo.com/ci/content/player/6100.html
JM Taylor+//0AoA-(AUS),1920+AC0-1926,20,28,0,997,108,35.6,1,8,1,http://stats.espncricinfo.com/ci/content/player/7921.html
AE Stoddart+//0AoA-(ENG),1888+AC0-1898,16,30,2,996,173,35.57,2,3,3,http://stats.espncricinfo.com/ci/content/player/20381.html
KS Duleepsinhji+//0AoA-(ENG),1929+AC0-1931,12,19,2,995,173,58.52,3,5,0,http://stats.espncricinfo.com/ci/content/player/11951.html
AV Mankad+//0AoA-(INDIA),1969+AC0-1978,22,42,3,991,97,25.41,0,6,3,http://stats.espncricinfo.com/ci/content/player/30938.html
GE Tyldesley+//0AoA-(ENG),1921+AC0-1929,14,20,2,990,122,55,3,6,2,http://stats.espncricinfo.com/ci/content/player/21634.html
KS Ranjitsinhji+//0AoA-(ENG),1896+AC0-1902,15,26,4,989,175,44.95,2,6,2,http://stats.espncricinfo.com/ci/content/player/19331.html
LC Braund+//0AoA-(ENG),1901+AC0-1908,23,41,3,987,104,25.97,3,2,7,http://stats.espncricinfo.com/ci/content/player/9203.html
KA Edwards+//0AoA-(WI),2011+AC0-2014,17,32,1,986,121,31.8,2,8,4,http://stats.espncricinfo.com/ci/content/player/51786.html
R Subba Row+//0AoA-(ENG),1958+AC0-1961,13,22,1,984,137,46.85,3,4,0,http://stats.espncricinfo.com/ci/content/player/20406.html
JW Zulch+//0AoA-(SA),1910+AC0-1921,16,32,2,983,150,32.76,2,4,0,http://stats.espncricinfo.com/ci/content/player/48109.html
Ahmed Shehzad+//0AoA-(PAK),2013+AC0-2017,13,25,1,982,176,40.91,3,4,1,http://stats.espncricinfo.com/ci/content/player/259410.html
BK Kunderan+//0AoA-(INDIA),1960+AC0-1967,18,34,4,981,192,32.7,2,3,1,http://stats.espncricinfo.com/ci/content/player/30178.html
FS Trueman+//0AoA-(ENG),1952+AC0-1965,67,85,14,981,39+ACo-,13.81,0,0,11,http://stats.espncricinfo.com/ci/content/player/21600.html
RJ Burns+//0AoA-(ENG),2018+AC0-2019,15,29,0,979,133,33.75,2,6,1,http://stats.espncricinfo.com/ci/content/player/398778.html
B Yardley+//0AoA-(AUS),1978+AC0-1983,33,54,4,978,74,19.56,0,4,8,http://stats.espncricinfo.com/ci/content/player/8449.html
IJ Siedle+//0AoA-(SA),1928+AC0-1936,18,34,0,977,141,28.73,1,5,3,http://stats.espncricinfo.com/ci/content/player/47188.html
BP Patel+//0AoA-(INDIA),1974+AC0-1977,21,38,5,972,115+ACo-,29.45,1,5,0,http://stats.espncricinfo.com/ci/content/player/32231.html
Junaid Siddique+//0AoA-(BDESH),2008+AC0-2012,19,37,0,969,106,26.18,1,7,2,http://stats.espncricinfo.com/ci/content/player/55946.html
PG Fulton+//0AoA-(NZ),2006+AC0-2014,23,39,1,967,136,25.44,2,5,3,http://stats.espncricinfo.com/ci/content/player/37091.html
JWHT Douglas+//0AoA-(ENG),1911+AC0-1925,23,35,2,962,119,29.15,1,6,3,http://stats.espncricinfo.com/ci/content/player/11927.html
FCM Alexander+//0AoA-(WI),1957+AC0-1961,25,38,6,961,108,30.03,1,7,5,http://stats.espncricinfo.com/ci/content/player/51101.html
SA Thomson+//0AoA-(NZ),1990+AC0-1995,19,35,4,958,120+ACo-,30.9,1,5,3,http://stats.espncricinfo.com/ci/content/player/38613.html
PS McDonnell+//0AoA-(AUS),1880+AC0-1888,19,34,1,955,147,28.93,3,2,6,http://stats.espncricinfo.com/ci/content/player/6557.html
PR Reiffel+//0AoA-(AUS),1992+AC0-1998,35,50,14,955,79+ACo-,26.52,0,6,5,http://stats.espncricinfo.com/ci/content/player/7326.html
CA Roach+//0AoA-(WI),1928+AC0-1935,16,32,1,952,209,30.7,2,6,6,http://stats.espncricinfo.com/ci/content/player/52815.html
G Ulyett+//0AoA-(ENG),1877+AC0-1890,25,39,0,949,149,24.33,1,7,6,http://stats.espncricinfo.com/ci/content/player/22146.html
GD McKenzie+//0AoA-(AUS),1961+AC0-1971,60,89,12,945,76,12.27,0,2,15,http://stats.espncricinfo.com/ci/content/player/6576.html
M Morkel+//0AoA-(SA),2006+AC0-2018,86,104,23,944,40,11.65,0,0,22,http://stats.espncricinfo.com/ci/content/player/46538.html
CR Ervine+//0AoA-(ZIM),2011+AC0-2017,15,30,2,941,160,33.6,2,3,2,http://stats.espncricinfo.com/ci/content/player/55412.html
CJ McDermott+//0AoA-(AUS),1984+AC0-1996,71,90,13,940,42+ACo-,12.2,0,0,13,http://stats.espncricinfo.com/ci/content/player/6551.html
DL Underwood+//0AoA-(ENG),1966+AC0-1982,86,116,35,937,45+ACo-,11.56,0,0,19,http://stats.espncricinfo.com/ci/content/player/22149.html
CA Walsh+//0AoA-(WI),1984+AC0-2001,132,185,61,936,30+ACo-,7.54,0,0,43,http://stats.espncricinfo.com/ci/content/player/53216.html
PAJ DeFreitas+//0AoA-(ENG),1986+AC0-1995,44,68,5,934,88,14.82,0,4,10,http://stats.espncricinfo.com/ci/content/player/11865.html
PSP Handscomb+//0AoA-(AUS),2016+AC0-2019,16,29,5,934,110,38.91,2,4,1,http://stats.espncricinfo.com/ci/content/player/334337.html
PA Patel+//0AoA-(INDIA),2002+AC0-2018,25,38,8,934,71,31.13,0,6,4,http://stats.espncricinfo.com/ci/content/player/32242.html
MDKJ Perera+//0AoA-(SL),2015+AC0-2019,18,33,3,934,153+ACo-,31.13,2,4,5,http://stats.espncricinfo.com/ci/content/player/300631.html
Asif Mujtaba+//0AoA-(PAK),1986+AC0-1997,25,41,3,928,65+ACo-,24.42,0,8,5,http://stats.espncricinfo.com/ci/content/player/39013.html
BL Cairns+//0AoA-(NZ),1974+AC0-1985,43,65,8,928,64,16.28,0,2,7,http://stats.espncricinfo.com/ci/content/player/36595.html
AH Kardar+//0AoA-(INDIA/PAK),1946+AC0-1958,26,42,3,927,93,23.76,0,5,2,http://stats.espncricinfo.com/ci/content/player/41030.html
Saqlain Mushtaq+//0AoA-(PAK),1995+AC0-2004,49,78,14,927,101+ACo-,14.48,1,2,13,http://stats.espncricinfo.com/ci/content/player/42628.html
APF Chapman+//0AoA-(ENG),1924+AC0-1931,26,36,4,925,121,28.9,1,5,2,http://stats.espncricinfo.com/ci/content/player/10705.html
DS Atkinson+//0AoA-(WI),1948+AC0-1958,22,35,6,922,219,31.79,1,5,4,http://stats.espncricinfo.com/ci/content/player/51134.html
CM Spearman+//0AoA-(NZ),1995+AC0-2000,19,37,2,922,112,26.34,1,3,3,http://stats.espncricinfo.com/ci/content/player/38401.html
GHS Trott+//0AoA-(AUS),1888+AC0-1898,24,42,0,921,143,21.92,1,4,7,http://stats.espncricinfo.com/ci/content/player/7974.html
CWJ Athey+//0AoA-(ENG),1980+AC0-1988,23,41,1,919,123,22.97,1,4,2,http://stats.espncricinfo.com/ci/content/player/8581.html
DA Allen+//0AoA-(ENG),1960+AC0-1966,39,51,15,918,88,25.5,0,5,4,http://stats.espncricinfo.com/ci/content/player/8513.html
JR Murray+//0AoA-(WI),1993+AC0-2002,33,45,4,918,101+ACo-,22.39,1,3,9,http://stats.espncricinfo.com/ci/content/player/52442.html
KD Ghavri+//0AoA-(INDIA),1974+AC0-1981,39,57,14,913,86,21.23,0,2,2,http://stats.espncricinfo.com/ci/content/player/28813.html
MA Holding+//0AoA-(WI),1975+AC0-1987,60,76,10,910,73,13.78,0,6,15,http://stats.espncricinfo.com/ci/content/player/52063.html
CAG Russell+//0AoA-(ENG),1920+AC0-1923,10,18,2,910,140,56.87,5,2,2,http://stats.espncricinfo.com/ci/content/player/19497.html
WL Murdoch+//0AoA-(AUS/ENG),1877+AC0-1892,19,34,5,908,211,31.31,2,1,3,http://stats.espncricinfo.com/ci/content/player/6669.html
DK Lillee+//0AoA-(AUS),1971+AC0-1984,70,90,24,905,73+ACo-,13.71,0,1,10,http://stats.espncricinfo.com/ci/content/player/6295.html
AFA Lilley+//0AoA-(ENG),1896+AC0-1909,35,52,8,903,84,20.52,0,4,10,http://stats.espncricinfo.com/ci/content/player/16293.html
PA Jaques+//0AoA-(AUS),2005+AC0-2008,11,19,0,902,150,47.47,3,6,1,http://stats.espncricinfo.com/ci/content/player/6060.html
Azhar Mahmood+//0AoA-(PAK),1997+AC0-2001,21,34,4,900,136,30,3,1,5,http://stats.espncricinfo.com/ci/content/player/39024.html
BR Taylor+//0AoA-(NZ),1965+AC0-1973,30,50,6,898,124,20.4,2,2,8,http://stats.espncricinfo.com/ci/content/player/38609.html
GJ Cosier+//0AoA-(AUS),1975+AC0-1978,18,32,1,897,168,28.93,2,3,3,http://stats.espncricinfo.com/ci/content/player/4629.html
RJ Christiani+//0AoA-(WI),1948+AC0-1954,22,37,3,896,107,26.35,1,4,0,http://stats.espncricinfo.com/ci/content/player/51473.html
GF Lawson+//0AoA-(AUS),1980+AC0-1989,46,68,12,894,74,15.96,0,4,6,http://stats.espncricinfo.com/ci/content/player/6272.html
A Melville+//0AoA-(SA),1938+AC0-1949,11,19,2,894,189,52.58,4,3,2,http://stats.espncricinfo.com/ci/content/player/46221.html
PM Toohey+//0AoA-(AUS),1977+AC0-1980,15,29,1,893,122,31.89,1,7,3,http://stats.espncricinfo.com/ci/content/player/7959.html
SN McGregor+//0AoA-(NZ),1955+AC0-1965,25,47,2,892,111,19.82,1,3,5,http://stats.espncricinfo.com/ci/content/player/37705.html
ATW Grout+//0AoA-(AUS),1957+AC0-1966,51,67,8,890,74,15.08,0,3,11,http://stats.espncricinfo.com/ci/content/player/5449.html
KAJ Roach+//0AoA-(WI),2009+AC0-2019,56,90,17,890,41,12.19,0,0,13,http://stats.espncricinfo.com/ci/content/player/230553.html
DB Close+//0AoA-(ENG),1949+AC0-1976,22,37,2,887,70,25.34,0,4,3,http://stats.espncricinfo.com/ci/content/player/10754.html
AM Blignaut+//0AoA-(ZIM),2001+AC0-2005,19,36,3,886,92,26.84,0,6,6,http://stats.espncricinfo.com/ci/content/player/55259.html
JE Cheetham+//0AoA-(SA),1949+AC0-1955,24,43,6,883,89,23.86,0,5,1,http://stats.espncricinfo.com/ci/content/player/44435.html
JDB Robertson+//0AoA-(ENG),1947+AC0-1952,11,21,2,881,133,46.36,2,6,0,http://stats.espncricinfo.com/ci/content/player/19423.html
A Sandham+//0AoA-(ENG),1921+AC0-1930,14,23,0,879,325,38.21,2,3,3,http://stats.espncricinfo.com/ci/content/player/20058.html
W Watson+//0AoA-(ENG),1951+AC0-1959,23,37,3,879,116,25.85,2,3,3,http://stats.espncricinfo.com/ci/content/player/22340.html
L Amarnath+//0AoA-(INDIA),1933+AC0-1952,24,40,4,878,118,24.38,1,4,5,http://stats.espncricinfo.com/ci/content/player/26223.html
PH Edmonds+//0AoA-(ENG),1975+AC0-1987,51,65,15,875,64,17.5,0,2,5,http://stats.espncricinfo.com/ci/content/player/12486.html
H Carter+//0AoA-(AUS),1907+AC0-1921,28,47,9,873,72,22.97,0,4,4,http://stats.espncricinfo.com/ci/content/player/4542.html
HR Adhikari+//0AoA-(INDIA),1947+AC0-1959,21,36,8,872,114+ACo-,31.14,1,4,5,http://stats.espncricinfo.com/ci/content/player/26179.html
MA Agarwal+//0AoA-(INDIA),2018+AC0-2019,9,13,0,872,243,67.07,3,3,0,http://stats.espncricinfo.com/ci/content/player/398438.html
GC White+//0AoA-(SA),1906+AC0-1912,17,31,2,872,147,30.06,2,4,3,http://stats.espncricinfo.com/ci/content/player/47887.html
HDPK Dharmasena+//0AoA-(SL),1993+AC0-2004,31,51,7,868,62+ACo-,19.72,0,3,4,http://stats.espncricinfo.com/ci/content/player/48469.html
BD Julien+//0AoA-(WI),1973+AC0-1977,24,34,6,866,121,30.92,2,3,0,http://stats.espncricinfo.com/ci/content/player/52208.html
DG Cork+//0AoA-(ENG),1995+AC0-2002,37,56,8,864,59,18,0,3,5,http://stats.espncricinfo.com/ci/content/player/10816.html
HJ Tayfield+//0AoA-(SA),1949+AC0-1960,37,60,9,862,75,16.9,0,2,5,http://stats.espncricinfo.com/ci/content/player/47531.html
AR Caddick+//0AoA-(ENG),1993+AC0-2003,62,95,12,861,49+ACo-,10.37,0,0,19,http://stats.espncricinfo.com/ci/content/player/10633.html
GRJ Roope+//0AoA-(ENG),1973+AC0-1978,21,32,4,860,77,30.71,0,7,3,http://stats.espncricinfo.com/ci/content/player/19469.html
JDC Goddard+//0AoA-(WI),1948+AC0-1957,27,39,11,859,83+ACo-,30.67,0,4,5,http://stats.espncricinfo.com/ci/content/player/51889.html
VM Merchant+//0AoA-(INDIA),1933+AC0-1951,10,18,0,859,154,47.72,3,3,2,http://stats.espncricinfo.com/ci/content/player/30996.html
Basit Ali+//0AoA-(PAK),1993+AC0-1995,19,33,1,858,103,26.81,1,5,5,http://stats.espncricinfo.com/ci/content/player/39954.html
JE Taylor+//0AoA-(WI),2003+AC0-2016,46,73,7,856,106,12.96,1,1,12,http://stats.espncricinfo.com/ci/content/player/53191.html
D Gough+//0AoA-(ENG),1994+AC0-2003,58,86,18,855,65,12.57,0,2,14,http://stats.espncricinfo.com/ci/content/player/13411.html
TG McIntosh+//0AoA-(NZ),2008+AC0-2011,17,33,2,854,136,27.54,2,4,5,http://stats.espncricinfo.com/ci/content/player/37706.html
H Trumble+//0AoA-(AUS),1890+AC0-1904,32,57,14,851,70,19.79,0,4,7,http://stats.espncricinfo.com/ci/content/player/7977.html
CM Old+//0AoA-(ENG),1972+AC0-1981,46,66,9,845,65,14.82,0,2,10,http://stats.espncricinfo.com/ci/content/player/18256.html
RGD Willis+//0AoA-(ENG),1971+AC0-1984,90,128,55,840,28+ACo-,11.5,0,0,12,http://stats.espncricinfo.com/ci/content/player/22462.html
PA Strang+//0AoA-(ZIM),1994+AC0-2001,24,41,10,839,106+ACo-,27.06,1,2,3,http://stats.espncricinfo.com/ci/content/player/55758.html
SO Hetmyer+//0AoA-(WI),2017+AC0-2019,16,30,0,838,93,27.93,0,5,0,http://stats.espncricinfo.com/ci/content/player/670025.html
AM Bacher+//0AoA-(SA),1996+AC0-1999,19,33,1,833,96,26.03,0,5,3,http://stats.espncricinfo.com/ci/content/player/44024.html
RMH Binny+//0AoA-(INDIA),1979+AC0-1987,27,41,5,830,83+ACo-,23.05,0,5,7,http://stats.espncricinfo.com/ci/content/player/26948.html
TJ Franklin+//0AoA-(NZ),1983+AC0-1991,21,37,1,828,101,23,1,4,2,http://stats.espncricinfo.com/ci/content/player/37002.html
KJ Funston+//0AoA-(SA),1952+AC0-1958,18,33,1,824,92,25.75,0,5,2,http://stats.espncricinfo.com/ci/content/player/45081.html
SM Warnapura+//0AoA-(SL),2007+AC0-2009,14,24,1,821,120,35.69,2,7,5,http://stats.espncricinfo.com/ci/content/player/50874.html
AJ Pithey+//0AoA-(SA),1957+AC0-1965,17,27,1,819,154,31.5,1,4,2,http://stats.espncricinfo.com/ci/content/player/46760.html
WW Hall+//0AoA-(WI),1958+AC0-1969,48,66,14,818,50+ACo-,15.73,0,2,7,http://stats.espncricinfo.com/ci/content/player/52043.html
Sikandar Raza+//0AoA-(ZIM),2013+AC0-2018,12,24,0,818,127,34.08,1,6,3,http://stats.espncricinfo.com/ci/content/player/299572.html
Soumya Sarkar+//0AoA-(BDESH),2015+AC0-2019,15,28,0,818,149,29.21,1,4,1,http://stats.espncricinfo.com/ci/content/player/436677.html
Khurram Manzoor+//0AoA-(PAK),2009+AC0-2014,16,30,1,817,146,28.17,1,7,3,http://stats.espncricinfo.com/ci/content/player/41140.html
J Briggs+//0AoA-(ENG),1884+AC0-1899,33,50,5,815,121,18.11,1,2,10,http://stats.espncricinfo.com/ci/content/player/9223.html
AR MacGibbon+//0AoA-(NZ),1951+AC0-1958,26,46,5,814,66,19.85,0,3,7,http://stats.espncricinfo.com/ci/content/player/37694.html
TR Veivers+//0AoA-(AUS),1963+AC0-1967,21,30,4,813,88,31.26,0,7,3,http://stats.espncricinfo.com/ci/content/player/8103.html
BR Knight+//0AoA-(ENG),1961+AC0-1969,29,38,7,812,127,26.19,2,0,2,http://stats.espncricinfo.com/ci/content/player/15910.html
NWD Yardley+//0AoA-(ENG),1938+AC0-1950,20,34,2,812,99,25.37,0,4,2,http://stats.espncricinfo.com/ci/content/player/23521.html
AJ Watkins+//0AoA-(ENG),1948+AC0-1952,15,24,4,810,137+ACo-,40.5,2,4,2,http://stats.espncricinfo.com/ci/content/player/22329.html
TR Gripper+//0AoA-(ZIM),1999+AC0-2004,20,38,1,809,112,21.86,1,5,5,http://stats.espncricinfo.com/ci/content/player/55463.html
JEC Franklin+//0AoA-(NZ),2001+AC0-2013,31,46,7,808,122+ACo-,20.71,1,2,6,http://stats.espncricinfo.com/ci/content/player/37004.html
FA Iredale+//0AoA-(AUS),1894+AC0-1899,14,23,1,807,140,36.68,2,4,2,http://stats.espncricinfo.com/ci/content/player/5976.html
JR Ratnayeke+//0AoA-(SL),1982+AC0-1989,22,38,6,807,93,25.21,0,5,5,http://stats.espncricinfo.com/ci/content/player/50250.html
JW Hearne+//0AoA-(ENG),1911+AC0-1926,24,36,5,806,114,26,1,2,3,http://stats.espncricinfo.com/ci/content/player/14135.html
RAS Lakmal+//0AoA-(SL),2010+AC0-2019,59,93,23,804,42,11.48,0,0,18,http://stats.espncricinfo.com/ci/content/player/49619.html
Wazir Mohammad+//0AoA-(PAK),1952+AC0-1959,20,33,4,801,189,27.62,2,3,8,http://stats.espncricinfo.com/ci/content/player/43557.html
JM Blackham+//0AoA-(AUS),1877+AC0-1894,35,62,11,800,74,15.68,0,4,6,http://stats.espncricinfo.com/ci/content/player/4153.html
Mashrafe Mortaza+//0AoA-(BDESH),2001+AC0-2009,36,67,5,797,79,12.85,0,3,12,http://stats.espncricinfo.com/ci/content/player/56007.html
GH Hirst+//0AoA-(ENG),1897+AC0-1909,24,38,3,790,85,22.57,0,5,5,http://stats.espncricinfo.com/ci/content/player/14220.html
GB Hole+//0AoA-(AUS),1951+AC0-1955,18,33,2,789,66,25.45,0,6,2,http://stats.espncricinfo.com/ci/content/player/5690.html
PJ Sharpe+//0AoA-(ENG),1963+AC0-1969,12,21,4,786,111,46.23,1,4,1,http://stats.espncricinfo.com/ci/content/player/20126.html
MG Bevan+//0AoA-(AUS),1994+AC0-1998,18,30,3,785,91,29.07,0,6,4,http://stats.espncricinfo.com/ci/content/player/4144.html
PR Downton+//0AoA-(ENG),1981+AC0-1988,30,48,8,785,74,19.62,0,4,4,http://stats.espncricinfo.com/ci/content/player/11931.html
CF Walters+//0AoA-(ENG),1933+AC0-1934,11,18,3,784,102,52.26,1,7,0,http://stats.espncricinfo.com/ci/content/player/22283.html
W Mathias+//0AoA-(PAK),1955+AC0-1962,21,36,3,783,77,23.72,0,3,3,http://stats.espncricinfo.com/ci/content/player/41278.html
Mohammad Wasim+//0AoA-(PAK),1996+AC0-2000,18,28,2,783,192,30.11,2,2,3,http://stats.espncricinfo.com/ci/content/player/41297.html
SFAF Bacchus+//0AoA-(WI),1978+AC0-1982,19,30,0,782,250,26.06,1,3,7,http://stats.espncricinfo.com/ci/content/player/51208.html
KK Jennings+//0AoA-(ENG),2016+AC0-2019,17,32,1,781,146+ACo-,25.19,2,1,4,http://stats.espncricinfo.com/ci/content/player/440780.html
WK Lees+//0AoA-(NZ),1976+AC0-1983,21,37,4,778,152,23.57,1,1,4,http://stats.espncricinfo.com/ci/content/player/37605.html
CZ Harris+//0AoA-(NZ),1992+AC0-2002,23,42,4,777,71,20.44,0,5,9,http://stats.espncricinfo.com/ci/content/player/37232.html
NRD Compton+//0AoA-(ENG),2012+AC0-2016,16,30,3,775,117,28.7,2,2,3,http://stats.espncricinfo.com/ci/content/player/11718.html
RWT Key+//0AoA-(ENG),2002+AC0-2005,15,26,1,775,221,31,1,3,2,http://stats.espncricinfo.com/ci/content/player/15876.html
JM How+//0AoA-(NZ),2006+AC0-2009,19,35,1,772,92,22.7,0,4,4,http://stats.espncricinfo.com/ci/content/player/37265.html
JA Snow+//0AoA-(ENG),1965+AC0-1976,49,71,14,772,73,13.54,0,2,17,http://stats.espncricinfo.com/ci/content/player/20282.html
DAJ Holford+//0AoA-(WI),1966+AC0-1977,24,39,5,768,105+ACo-,22.58,1,3,3,http://stats.espncricinfo.com/ci/content/player/52064.html
SK Raina+//0AoA-(INDIA),2010+AC0-2015,18,31,2,768,120,26.48,1,7,8,http://stats.espncricinfo.com/ci/content/player/33335.html
A Turner+//0AoA-(AUS),1975+AC0-1977,14,27,1,768,136,29.53,1,3,2,http://stats.espncricinfo.com/ci/content/player/7989.html
AME Roberts+//0AoA-(WI),1974+AC0-1983,47,62,11,762,68,14.94,0,3,6,http://stats.espncricinfo.com/ci/content/player/52817.html
AJ Hall+//0AoA-(SA),2002+AC0-2007,21,33,4,760,163,26.2,1,3,7,http://stats.espncricinfo.com/ci/content/player/45396.html
Sami Aslam+//0AoA-(PAK),2015+AC0-2017,13,25,1,758,91,31.58,0,7,0,http://stats.espncricinfo.com/ci/content/player/547079.html
LE Favell+//0AoA-(AUS),1954+AC0-1961,19,31,3,757,101,27.03,1,5,2,http://stats.espncricinfo.com/ci/content/player/5220.html
HD Rutherford+//0AoA-(NZ),2013+AC0-2015,16,29,1,755,171,26.96,1,1,2,http://stats.espncricinfo.com/ci/content/player/331375.html
RR Pant+//0AoA-(INDIA),2018+AC0-2019,11,18,1,754,159+ACo-,44.35,2,2,1,http://stats.espncricinfo.com/ci/content/player/931581.html
Mohammad Amir+//0AoA-(PAK),2009+AC0-2019,36,67,11,751,48,13.41,0,0,7,http://stats.espncricinfo.com/ci/content/player/290948.html
GOB Allen+//0AoA-(ENG),1930+AC0-1948,25,33,2,750,122,24.19,1,3,1,http://stats.espncricinfo.com/ci/content/player/8515.html
S Venkataraghavan+//0AoA-(INDIA),1965+AC0-1983,57,76,12,748,64,11.68,0,2,13,http://stats.espncricinfo.com/ci/content/player/35656.html
Nasim+AC0-ul+AC0-Ghani+//0AoA-(PAK),1958+AC0-1973,29,50,5,747,101,16.6,1,2,8,http://stats.espncricinfo.com/ci/content/player/42057.html
R Abel+//0AoA-(ENG),1888+AC0-1902,13,22,2,744,132+ACo-,37.2,2,2,1,http://stats.espncricinfo.com/ci/content/player/8480.html
Haris Sohail+//0AoA-(PAK),2017+AC0-2019,13,22,1,744,147,35.42,2,2,1,http://stats.espncricinfo.com/ci/content/player/318788.html
Liton Das+//0AoA-(BDESH),2015+AC0-2019,18,31,1,744,94,24.8,0,4,1,http://stats.espncricinfo.com/ci/content/player/536936.html
